"620006985","デカドロンエリキシル０．０１％"
"620006986","デカドロン錠０．５ｍｇ"
"620006988","テシプール錠１ｍｇ"
"620006991","デプロメール錠７５　７５ｍｇ"
"620006993","ドグマチールカプセル５０ｍｇ"
"620007000","トランサミンカプセル２５０ｍｇ"
"620007001","トランサミンシロップ５％"
"620007003","トリクロルメチアジド錠２ｍｇ「タイヨー」"
"620007005","トレーランＧ液５０ｇ　１５０ｍＬ"
"620007006","トレーランＧ液７５ｇ　２２５ｍＬ"
"620007009","ニコチン酸アミド散１０％「ゾンネ」"
"620007014","ニフェジピンＬ錠１０ｍｇ「サワイ」"
"620007015","ニフェジピンＬ錠２０ｍｇ「サワイ」"
"620007016","ニフェジピンカプセル５ｍｇ「サワイ」"
"620007018","ニポラジン小児用シロップ０．０３％"
"620007022","ノイロトロピン錠４単位"
"620007032","ハリゾンシロップ１００ｍｇ／ｍＬ"
"620007034","パルタンＭ錠０．１２５ｍｇ"
"620007035","バルプロ酸ナトリウム錠２００ｍｇ「アメル」"
"620007040","ハロペリドール錠１．５ｍｇ「ツルハラ」"
"620007048","ビタミンＢ６錠３０ｍｇ「Ｆ」"
"620007057","フラジール内服錠２５０ｍｇ"
"620007058","プラノバール配合錠"
"620007065","ブリカニール錠２ｍｇ"
"620007066","ブリカニールシロップ０．５ｍｇ／ｍＬ　０．０５％"
"620007068","ブルフェン顆粒２０％"
"620007071","プロタノールＳ錠１５ｍｇ"
"620007077","フロリードゲル経口用２％"
"620007078","フロリネフ錠０．１ｍｇ"
"620007080","ベスタチンカプセル１０ｍｇ"
"620007081","ベスタチンカプセル３０ｍｇ"
"620007082","ヘモナーゼ配合錠"
"620007083","ペラゾリン細粒４００ｍｇ"
"620007084","ペラゾリン細粒８００ｍｇ"
"620007085","ベラパミル塩酸塩錠４０ｍｇ「タイヨー」"
"620007093","ホーリット散１０％"
"620007094","ポリフル細粒８３．３％"
"620007095","ボルタレンＳＲカプセル３７．５ｍｇ"
"620007096","ボルタレン錠２５ｍｇ"
"620007098","ポンタール細粒９８．５％"
"620007099","ポンタール散５０％"
"620007100","ポンタールシロップ３．２５％"
"620007102","マイテラーゼ錠１０ｍｇ"
"620007109","ミノマイシン顆粒２％　２０ｍｇ"
"620007115","メキタジン錠３ｍｇ「ツルハラ」"
"620007121","メレックス細粒０．１％"
"620007126","ラクツロース・シロップ６０％「コーワ」"
"620007127","ランソプラゾールカプセル１５ｍｇ「トーワ」"
"620007128","ランソプラゾールカプセル３０ｍｇ「トーワ」"
"620007129","ランツジールコーワ錠３０ｍｇ"
"620007130","ランドセン細粒０．１％"
"620007131","ランドセン細粒０．５％"
"620007132","ランドセン錠０．５ｍｇ"
"620007133","ランドセン錠１ｍｇ"
"620007134","ランドセン錠２ｍｇ"
"620007138","リバオール散１０％"
"620007139","リバオール錠２０ｍｇ"
"620007147","ルボックス錠７５　７５ｍｇ"
"620007148","レベニン散"
"620007150","ロキソプロフェン錠６０ｍｇ「ＥＭＥＣ」"
"620007151","ロキソプロフェンナトリウム細粒１０％「ＣＨ」"
"620007152","ロキソプロフェンナトリウム錠６０ｍｇ「ＣＨ」"
"620007158","ロペラミド錠１ｍｇ「ＥＭＥＣ」"
"620007160","ワイテンス錠２ｍｇ"
"620007161","アイソボリン点滴静注用２５ｍｇ"
"620007162","アイソボリン点滴静注用１００ｍｇ"
"620007163","アクトシン注射用３００ｍｇ　（溶解液付）"
"620007164","アクマルト輸液　５００ｍＬ"
"620007167","アデラビン９号注１ｍＬ"
"620007168","アデラビン９号注２ｍＬ"
"620007173","アナフラニール点滴静注液２５ｍｇ"
"620007174","アプニション静注１５ｍｇ　３ｍＬ"
"620007177","アミニック輸液　２００ｍＬ"
"620007184","アミノレバン点滴静注　２００ｍＬ"
"620007185","アミノレバン点滴静注　５００ｍＬ"
"620007186","アミパレン輸液　２００ｍＬ"
"620007187","アミパレン輸液　３００ｍＬ"
"620007188","アミパレン輸液　４００ｍＬ"
"620007189","アルギメート点滴静注１０％　２００ｍＬ"
"620007191","アンチレクス静注１０ｍｇ　１％１ｍＬ"
"620007192","ＥＬ−３号輸液　５００ｍＬ"
"620007206","イントラリポス輸液１０％　２５０ｍＬ"
"620007207","イントラリポス輸液２０％　５０ｍＬ"
"620007208","イントラリポス輸液２０％　１００ｍＬ"
"620007209","イントラリポス輸液２０％　２５０ｍＬ"
"620007210","ＡＫ−ソリタ透析剤・ＦＬ　９Ｌ（炭酸水素ナトリウム液付）"
"620007211","ＡＫ−ソリタ透析剤・ＦＰ　９Ｌ（炭酸水素ナトリウム付）"
"620007212","ＡＫ−ソリタ透析剤・ＤＬ　９Ｌ（炭酸水素ナトリウム液付）"
"620007213","ＡＫ−ソリタ透析剤・ＤＰ　９Ｌ（炭酸水素ナトリウム付）"
"620007224","エピルビシン塩酸塩注射用１０ｍｇ「ＮＫ」"
"620007225","エピルビシン塩酸塩注射用５０ｍｇ「ＮＫ」"
"620007230","塩化Ｎａ補正液１ｍＥｑ／ｍＬ　１モル２０ｍＬ"
"620007231","エンブレル皮下注２５ｍｇシリンジ０．５ｍＬ"
"620007245","大塚生食注２ポート１００ｍＬ"
"620007246","大塚糖液５％２ポート１００ｍＬ"
"620007254","カルボプラチン点滴静注液５０ｍｇ「ＮＫ」　５ｍＬ"
"620007255","カルボプラチン点滴静注液１５０ｍｇ「ＮＫ」　１５ｍＬ"
"620007256","カルボプラチン点滴静注液４５０ｍｇ「ＮＫ」　４５ｍＬ"
"620007257","カンプト点滴静注４０ｍｇ　２ｍＬ"
"620007258","カンプト点滴静注１００ｍｇ　５ｍＬ"
"620007260","キシロカイン注ポリアンプ０．５％　５ｍＬ"
"620007261","キシロカイン注ポリアンプ０．５％　１０ｍＬ"
"620007262","キシロカイン注ポリアンプ１％　５ｍＬ"
"620007263","キシロカイン注ポリアンプ１％　１０ｍＬ"
"620007264","キシロカイン注ポリアンプ２％　５ｍＬ"
"620007265","キシロカイン注ポリアンプ２％　１０ｍＬ"
"620007266","キドミン輸液　２００ｍＬ"
"620007267","キドミン輸液　３００ｍＬ"
"620007270","クリアクター静注用４０万　４０万国際単位"
"620007271","クリアクター静注用８０万　８０万国際単位"
"620007282","ＫＮＭＧ３号輸液　５００ｍＬ"
"620007284","ＫＮ１号輸液　２００ｍＬ"
"620007285","ＫＮ１号輸液　５００ｍＬ"
"620007286","ＫＮ２号輸液　５００ｍＬ"
"620007288","ＫＮ３号輸液　２００ｍＬ"
"620007289","ＫＮ３号輸液　５００ｍＬ"
"620007290","ＫＮ４号輸液　５００ｍＬ"
"620007291","ＫＣＬ補正液１ｍＥｑ／ｍＬ　１モル２０ｍＬ"
"620007299","コスメゲン静注用０．５ｍｇ"
"620007307","サブパック血液ろ過用補充液−Ｂｉ　１０１０ｍＬ"
"620007308","サブパック血液ろ過用補充液−Ｂｉ　２０２０ｍＬ"
"620007311","ジアグノグリーン注射用２５ｍｇ　（溶解液付）"
"620007312","ジカベリン注２ｍＬ"
"620007313","ジカベリン注５ｍＬ"
"620007315","１０％ＥＬ−３号輸液　５００ｍＬ"
"620007318","セファゾリンＮａ点滴静注用１ｇバッグオーツカ　生食１００ｍＬ付"
"620007319","ソナゾイド注射用１６μＬ　（溶解液付）"
"620007332","ソル・コーテフ静注用２５０ｍｇ　（溶解液付）"
"620007333","ソル・コーテフ静注用５００ｍｇ　（溶解液付）"
"620007335","ソル・コーテフ注射用１００ｍｇ　（溶解液付）"
"620007337","ソルデム１輸液　２００ｍＬ"
"620007338","ソルデム１輸液　５００ｍＬ"
"620007339","ソルデム２輸液　２００ｍＬ"
"620007340","ソルデム２輸液　５００ｍＬ"
"620007341","ソルデム３ＡＧ輸液　２００ｍＬ"
"620007342","ソルデム３ＡＧ輸液　５００ｍＬ"
"620007343","ソルデム３Ａ輸液　２００ｍＬ"
"620007344","ソルデム３Ａ輸液　５００ｍＬ"
"620007345","ソルデム３Ａ輸液　１Ｌ"
"620007346","ソルデム３ＰＧ輸液　２００ｍＬ"
"620007347","ソルデム３ＰＧ輸液　５００ｍＬ"
"620007348","ソルデム３輸液　２００ｍＬ"
"620007349","ソルデム３輸液　５００ｍＬ"
"620007354","ソルデム６輸液　２００ｍＬ"
"620007355","ソルデム６輸液　５００ｍＬ"
"620007356","ソル・メドロール静注用４０ｍｇ　（溶解液付）"
"620007357","ソル・メドロール静注用１２５ｍｇ　（溶解液付）"
"620007358","ソル・メドロール静注用５００ｍｇ　（溶解液付）"
"620007359","ソル・メドロール静注用１０００ｍｇ　１ｇ（溶解液付）"
"620007361","タンボコール静注５０ｍｇ　５ｍＬ"
"620007362","チエナム筋注用０．５ｇ　５００ｍｇ（溶解液付）"
"620007363","チエナム点滴静注用キット０．５ｇ　５００ｍｇ（生食１００ｍＬ付）"
"620007365","チエナム点滴静注用０．５ｇ　５００ｍｇ"
"620007371","注射用水ＰＬ「フソー」　５００ｍＬ"
"620007372","注射用水ＰＬ「フソー」　１Ｌ"
"620007373","ツインパル輸液　５００ｍＬ"
"620007374","ツインパル輸液　１Ｌ"
"620007375","ツベラクチン筋注用１ｇ"
"620007376","テスチノンデポー筋注用２５０ｍｇ　１ｍＬ"
"620007377","テタガムＰ筋注シリンジ２５０　２５０国際単位１ｍＬ"
"620007378","デノサリン１輸液　２００ｍＬ"
"620007379","デノサリン１輸液　５００ｍＬ"
"620007380","デポスタット筋注２００ｍｇ　１０％２ｍＬ"
"620007381","デポ・メドロール水懸注２０ｍｇ　１ｍＬ"
"620007382","デポ・メドロール水懸注４０ｍｇ　１ｍＬ"
"620007383","テリパラチド酢酸塩静注用１００旭化成　１００酢酸テリパラチド単位"
"620007384","テルフィス点滴静注　２００ｍＬ"
"620007385","テルフィス点滴静注　５００ｍＬ"
"620007396","トリフリード輸液　５００ｍＬ"
"620007397","トリフリード輸液　１Ｌ"
"620007398","トロペロン注４ｍｇ　２ｍＬ"
"620007401","ニトロール点滴静注５０ｍｇバッグ　０．０５％１００ｍＬ"
"620007402","ニトロール点滴静注１００ｍｇバッグ　０．０５％２００ｍＬ"
"620007403","乳酸Ｎａ補正液１ｍＥｑ／ｍＬ　１モル２０ｍＬ"
"620007404","ネオパレン１号輸液　１０００ｍＬ"
"620007405","ネオパレン１号輸液　１５００ｍＬ"
"620007407","ネオパレン２号輸液　１０００ｍＬ"
"620007408","ネオパレン２号輸液　１５００ｍＬ"
"620007412","ネオファーゲン静注２０ｍＬ"
"620007416","ハイカリックＲＦ輸液　２５０ｍＬ"
"620007417","ハイカリックＲＦ輸液　５００ｍＬ"
"620007429","バイフィル専用炭酸水素ナトリウム補充液１．３９％　２Ｌ"
"620007430","バイフィル透析剤　６Ｌ"
"620007432","ハベカシン注射液２００ｍｇ　４ｍＬ"
"620007434","ハルトマン−Ｇ３号輸液　５００ｍＬ"
"620007435","ハルトマン−Ｇ３号輸液　２００ｍＬ"
"620007437","パレセーフ輸液　５００ｍＬ"
"620007439","ピーエヌツイン−１号輸液"
"620007440","ピーエヌツイン−２号輸液"
"620007441","ピーエヌツイン−３号輸液"
"620007444","ビカーボン輸液　５００ｍＬ"
"620007447","ビジパーク２７０注２０ｍＬ　５４．９７％"
"620007448","ビジパーク２７０注５０ｍＬ　５４．９７％"
"620007449","ビジパーク２７０注１００ｍＬ　５４．９７％"
"620007450","ビジパーク３２０注５０ｍＬ　６５．１５％"
"620007451","ビジパーク３２０注１００ｍＬ　６５．１５％"
"620007454","ビーフリード輸液　５００ｍＬ"
"620007455","ビーフリード輸液　１Ｌ"
"620007460","ヒューマログ注ミリオペン　３００単位"
"620007461","ヒューマログミックス２５注ミリオペン　３００単位"
"620007462","ヒューマログミックス５０注ミリオペン　３００単位"
"620007467","ファンギゾン注射用５０ｍｇ"
"620007474","プラスアミノ輸液　２００ｍＬ"
"620007475","プラスアミノ輸液　５００ｍＬ"
"620007478","ブリカニール皮下注０．２ｍｇ"
"620007479","プリモジアン・デポー筋注　１ｍＬ"
"620007481","フルコナゾール静注１００ｍｇ「トーワ」　０．２％５０ｍＬ"
"620007482","フルコナゾール静注２００ｍｇ「トーワ」　０．２％１００ｍＬ"
"620007483","フレスミンＳ注射液１０００μｇ　１ｍｇ"
"620007485","プロギノン・デポー筋注１０ｍｇ"
"620007486","プロゲホルモン筋注用２５ｍｇ"
"620007494","ポタコールＲ輸液　２５０ｍＬ"
"620007495","ポタコールＲ輸液　５００ｍＬ"
"620007499","マイロターグ点滴静注用５ｍｇ"
"620007507","マルトス輸液１０％　２５０ｍＬ"
"620007508","マルトス輸液１０％　５００ｍＬ"
"620007509","ミオテクター冠血管注　１瓶１管"
"620007511","ミキシッドＨ輸液　９００ｍＬ"
"620007512","ミキシッドＬ輸液　９００ｍＬ"
"620007513","ミノマイシン点滴静注用１００ｍｇ"
"620007514","メイセリン静注用１ｇ"
"620007515","メソトレキセート点滴静注液２００ｍｇ　８ｍＬ"
"620007516","メチルエルゴメトリンマレイン酸塩注０．２ｍｇＦ　０．０２％１ｍＬ"
"620007518","メロペン点滴用キット０．５ｇ　５００ｍｇ生理食塩液１００ｍＬ付"
"620007519","メロペン点滴用バイアル０．２５ｇ　２５０ｍｇ"
"620007520","メロペン点滴用バイアル０．５ｇ　５００ｍｇ"
"620007525","モリアミンＳ注　１０％２００ｍＬ"
"620007526","モリプロンＦ輸液　２００ｍＬ"
"620007527","モリヘパミン点滴静注　２００ｍＬ"
"620007528","モリヘパミン点滴静注　３００ｍＬ"
"620007529","モリヘパミン点滴静注　５００ｍＬ"
"620007531","ラクテックＧ輸液　２５０ｍＬ"
"620007532","ラクテックＧ輸液　５００ｍＬ"
"620007533","ラクテックＧ輸液　１Ｌ"
"620007535","ラクテックＤ輸液　５００ｍＬ"
"620007536","ランタス注ソロスター　３００単位"
"620007539","硫酸カナマイシン注射液１０００ｍｇ「明治」　１ｇ"
"620007543","リンパック透析剤ＴＡ１　２袋"
"620007544","リンパック透析剤ＴＡ３　２袋"
"620007553","アクトシン軟膏３％"
"620007558","アクロマイシントローチ１５ｍｇ"
"620007559","アクロマイシン軟膏３％　３０ｍｇ"
"620007560","アコニップパップ７０ｍｇ　１０ｃｍ×１４ｃｍ"
"620007564","アズレン含嗽用散０．４％「トーワ」"
"620007579","イソジン液１０％"
"620007580","イソジンゲル１０％"
"620007581","イソジンシュガーパスタ軟膏"
"620007582","イソジンスクラブ液７．５％"
"620007583","イソジンフィールド液１０％"
"620007585","イソプロパノール消毒液５０％「タイセイ」"
"620007586","イソプロパノール消毒液５０％「ヨシダ」"
"620007587","イソプロパノール消毒液７０％「タイセイ」"
"620007588","イソプロパノール消毒液７０％「ヨシダ」"
"620007591","イドメシンコーワクリーム１％"
"620007592","イドメシンコーワゲル１％"
"620007593","イドメシンコーワゾル１％"
"620007594","イノリン吸入液０．５％"
"620007596","インサイドパップ７０ｍｇ　１０ｃｍ×１４ｃｍ"
"620007598","インテナースパップ７０ｍｇ　１０ｃｍ×１４ｃｍ"
"620007599","インテバン外用液１％"
"620007600","インテバンクリーム１％"
"620007601","インテバン軟膏１％"
"620007602","インドメタシンクリーム１％「サワイ」"
"620007603","インドメタシンパップ７０ｍｇ「日医工」　１０ｃｍ×１４ｃｍ"
"620007606","エクセルダーム外用液１％"
"620007607","エクセルダームクリーム１％"
"620007608","エクラープラスター２０μｇ／ｃｍ２　１．５ｍｇ７．５×１０ｃｍ"
"620007609","エストリール腟錠０．５ｍｇ"
"620007621","オルセノン軟膏０．２５％"
"620007633","グルコジンＲ・エタノール液０．５％"
"620007634","グルコジンＷ・エタノール液０．５％"
"620007638","ケトプロフェンパップ３０ｍｇ「ラクール」　１０ｃｍ×１４ｃｍ"
"620007639","コールタイジン点鼻液"
"620007642","産婦人科用イソジンクリーム５％"
"620007646","硝酸イソソルビドテープ４０ｍｇ「ＥＭＥＣ」"
"620007650","スピラゾンクリーム０．３％"
"620007651","スピラゾン軟膏０．３％"
"620007652","スピラゾンローション０．３％"
"620007658","ゼポラスパップ４０ｍｇ　１０ｃｍ×１４ｃｍ"
"620007662","セルタッチパップ７０　１０ｃｍ×１４ｃｍ"
"620007663","ソアナース軟膏"
"620007669","タリビッド耳科用液０．３％　３ｍｇ"
"620007673","デキサメタゾン軟膏口腔用０．１％「ＣＨ」"
"620007674","デキサンＶＧ軟膏０．１２％"
"620007677","デスパコーワ口腔用クリーム"
"620007678","デュロテップＭＴパッチ２．１ｍｇ"
"620007679","デュロテップＭＴパッチ４．２ｍｇ"
"620007680","デュロテップＭＴパッチ８．４ｍｇ"
"620007681","デュロテップＭＴパッチ１２．６ｍｇ"
"620007682","デュロテップＭＴパッチ１６．８ｍｇ"
"620007685","デルマクリンＡ軟膏１％"
"620007686","デルマクリンクリーム１％"
"620007689","デルモゾールＤＰクリーム０．０６４％"
"620007690","デルモゾールＤＰ軟膏０．０６４％"
"620007691","デルモゾールＤＰローション０．０６４％"
"620007694","テレミンソフト坐薬１０ｍｇ"
"620007697","トプシムＥクリーム０．０５％"
"620007698","トプシムクリーム０．０５％"
"620007699","トプシム軟膏０．０５％"
"620007700","トプシムローション０．０５％"
"620007706","ドレニゾンテープ４μｇ／ｃｍ２　０．３ｍｇ７．５ｃｍ×１０ｃｍ"
"620007707","ナパゲルンクリーム３％"
"620007708","ナパゲルン軟膏３％"
"620007709","ナパゲルンローション３％"
"620007710","ナボールゲル１％"
"620007711","ナボールテープＬ３０ｍｇ　１０ｃｍ×１４ｃｍ"
"620007712","ナボールテープ１５ｍｇ　７ｃｍ×１０ｃｍ"
"620007713","ナボールパップ７０ｍｇ　７ｃｍ×１０ｃｍ"
"620007714","ナボールパップ１４０ｍｇ　１０ｃｍ×１４ｃｍ"
"620007715","ニトロールスプレー１．２５ｍｇ　１６３．５ｍｇ１０ｇ"
"620007720","ハイデルマートクリーム２％"
"620007721","ハイポアルコール液２％「ヤクハン」"
"620007722","ハイポエタノール液２％「ヨシダ」"
"620007730","パニマイシン点眼液０．３％　３ｍｇ"
"620007736","ビーエスエスプラス５００眼灌流０．０１８４％　０．４６％２０ｍＬ"
"620007739","ビスコート０．５眼粘弾剤　０．５ｍＬ"
"620007740","ビスダームクリーム０．１％"
"620007741","ビスダーム軟膏０．１％"
"620007749","フェルビナクテープ７０ｍｇ「ＥＭＥＣ」　１０ｃｍ×１４ｃｍ"
"620007752","フシジンレオ軟膏２％　２０ｍｇ"
"620007756","フラジール腟錠２５０ｍｇ"
"620007759","フルコート外用液０．０１％"
"620007760","フルコートクリーム０．０２５％"
"620007761","フルコート軟膏０．０２５％"
"620007763","フルメトロン点眼液０．０２％"
"620007764","フルメトロン点眼液０．１％"
"620007766","プレポダインスクラブ０．７５％"
"620007767","プレポダインソリューション１％"
"620007768","プレポダインフィールド１％"
"620007769","フロジン外用液５％"
"620007775","ベシカムクリーム５％"
"620007776","ベシカム軟膏５％"
"620007779","ペンレステープ１８ｍｇ　３０．５ｍｍ×５０．０ｍｍ"
"620007780","ボアラクリーム０．１２％"
"620007781","ボアラ軟膏０．１２％"
"620007784","ポピヨドンガーグル７％"
"620007785","ポピヨドンゲル１０％"
"620007786","ポピヨドンフィールド１０％"
"620007787","ボルタレンゲル１％"
"620007788","ボルタレンテープ１５ｍｇ　７ｃｍ×１０ｃｍ"
"620007789","ボルタレンテープ３０ｍｇ　１０ｃｍ×１４ｃｍ"
"620007796","ミルタックスパップ３０ｍｇ　１０ｃｍ×１４ｃｍ"
"620007798","メサデルムクリーム０．１％"
"620007799","メサデルム軟膏０．１％"
"620007800","メサデルムローション０．１％"
"620007801","メンタックス外用液１％"
"620007802","メンタックスクリーム１％"
"620007803","メンタックススプレー１％"
"620007804","モーラステープＬ４０ｍｇ　１０ｃｍ×１４ｃｍ"
"620007805","モーラステープ２０ｍｇ　７ｃｍ×１０ｃｍ"
"620007806","ラクティオンパップ７０ｍｇ　１０ｃｍ×１４ｃｍ"
"620007811","レスタミンコーワクリーム１％"
"620007812","ロキソニンテープ５０ｍｇ　７ｃｍ×１０ｃｍ"
"620007813","ロキソニンテープ１００ｍｇ　１０ｃｍ×１４ｃｍ"
"620007815","アイセントレス錠４００ｍｇ"
"620007816","アスピリン腸溶錠１００ｍｇ「トーワ」"
"620007817","アムロジピンＯＤ錠２．５ｍｇ「トーワ」"
"620007818","アムロジピンＯＤ錠５ｍｇ「トーワ」"
"620007819","アムロジピン錠２．５ｍｇ「あすか」"
"620007820","アムロジピン錠２．５ｍｇ「アメル」"
"620007823","アムロジピン錠２．５ｍｇ「イセイ」"
"620007826","アムロジピン錠２．５ｍｇ「ＮＳ」"
"620007830","アムロジピン錠２．５ｍｇ「オーハラ」"
"620007831","アムロジピン錠２．５ｍｇ「科研」"
"620007834","アムロジピン錠２．５ｍｇ「ケミファ」"
"620007836","アムロジピン錠２．５ｍｇ「サワイ」"
"620007837","アムロジピン錠２．５ｍｇ「サンド」"
"620007838","アムロジピン錠２．５ｍｇ「ＪＧ」"
"620007839","アムロジピン錠２．５ｍｇ「ＣＨ」"
"620007840","アムロジピン錠２．５ｍｇ「タイヨー」"
"620007841","アムロジピン錠２．５ｍｇ「タカタ」"
"620007842","アムロジピン錠２．５ｍｇ「タナベ」"
"620007843","アムロジピン錠２．５ｍｇ「ツルハラ」"
"620007844","アムロジピン錠２．５ｍｇ「ＴＣＫ」"
"620007845","アムロジピン錠２．５ｍｇ「ＴＹＫ」"
"620007846","アムロジピン錠２．５ｍｇ「トーワ」"
"620007847","アムロジピン錠２．５ｍｇ「日医工」"
"620007849","アムロジピン錠２．５ｍｇ「フソー」"
"620007851","アムロジピン錠２．５ｍｇ「明治」"
"620007852","アムロジピン錠２．５ｍｇ「ＹＤ」"
"620007853","アムロジピン錠５ｍｇ「あすか」"
"620007854","アムロジピン錠５ｍｇ「アメル」"
"620007857","アムロジピン錠５ｍｇ「イセイ」"
"620007860","アムロジピン錠５ｍｇ「ＮＳ」"
"620007864","アムロジピン錠５ｍｇ「オーハラ」"
"620007865","アムロジピン錠５ｍｇ「科研」"
"620007868","アムロジピン錠５ｍｇ「ケミファ」"
"620007870","アムロジピン錠５ｍｇ「サワイ」"
"620007871","アムロジピン錠５ｍｇ「サンド」"
"620007872","アムロジピン錠５ｍｇ「ＪＧ」"
"620007873","アムロジピン錠５ｍｇ「ＣＨ」"
"620007874","アムロジピン錠５ｍｇ「タイヨー」"
"620007875","アムロジピン錠５ｍｇ「タカタ」"
"620007876","アムロジピン錠５ｍｇ「タナベ」"
"620007877","アムロジピン錠５ｍｇ「ツルハラ」"
"620007878","アムロジピン錠５ｍｇ「ＴＣＫ」"
"620007879","アムロジピン錠５ｍｇ「ＴＹＫ」"
"620007880","アムロジピン錠５ｍｇ「トーワ」"
"620007881","アムロジピン錠５ｍｇ「日医工」"
"620007883","アムロジピン錠５ｍｇ「フソー」"
"620007885","アムロジピン錠５ｍｇ「明治」"
"620007886","アムロジピン錠５ｍｇ「ＹＤ」"
"620007887","イコサペント酸エチル粒状カプセル３００ｍｇ「サワイ」"
"620007888","イコサペント酸エチル粒状カプセル３００ｍｇ「ＴＣＫ」"
"620007889","イコサペント酸エチル粒状カプセル３００ｍｇ「ＴＣ」"
"620007890","イコサペント酸エチル粒状カプセル３００ｍｇ「日医工」"
"620007891","イコサペント酸エチル粒状カプセル６００ｍｇ「サワイ」"
"620007892","イコサペント酸エチル粒状カプセル６００ｍｇ「ＴＣＫ」"
"620007893","イコサペント酸エチル粒状カプセル６００ｍｇ「ＴＣ」"
"620007894","イコサペント酸エチル粒状カプセル６００ｍｇ「日医工」"
"620007895","イコサペント酸エチル粒状カプセル９００ｍｇ「サワイ」"
"620007896","イコサペント酸エチル粒状カプセル９００ｍｇ「ＴＣＫ」"
"620007897","イコサペント酸エチル粒状カプセル９００ｍｇ「ＴＣ」"
"620007898","イコサペント酸エチル粒状カプセル９００ｍｇ「日医工」"
"620007903","イトプリド塩酸塩錠５０ｍｇ「ＮＰ」"
"620007904","イトプリド塩酸塩錠５０ｍｇ「サワイ」"
"620007907","イトプリド塩酸塩錠５０ｍｇ「タナベ」"
"620007908","イトプリド塩酸塩錠５０ｍｇ「ＴＣＫ」"
"620007910","イトプリド塩酸塩錠５０ｍｇ「トーワ」"
"620007911","イトプリド塩酸塩錠５０ｍｇ「日医工」"
"620007912","イトプリド塩酸塩錠５０ｍｇ「ＰＨ」"
"620007914","イトラコナゾール錠５０ｍｇ「科研」"
"620007917","イミダプリル塩酸塩錠２．５ｍｇ「オーハラ」"
"620007918","イミダプリル塩酸塩錠２．５ｍｇ「ＪＧ」"
"620007920","イミダプリル塩酸塩錠２．５ｍｇ「ＴＣＫ」"
"620007921","イミダプリル塩酸塩錠２．５ｍｇ「ＴＹＫ」"
"620007923","イミダプリル塩酸塩錠５ｍｇ「オーハラ」"
"620007924","イミダプリル塩酸塩錠５ｍｇ「ＪＧ」"
"620007926","イミダプリル塩酸塩錠５ｍｇ「ＴＣＫ」"
"620007927","イミダプリル塩酸塩錠５ｍｇ「ＴＹＫ」"
"620007929","イミダプリル塩酸塩錠１０ｍｇ「オーハラ」"
"620007930","イミダプリル塩酸塩錠１０ｍｇ「ＪＧ」"
"620007932","イミダプリル塩酸塩錠１０ｍｇ「ＴＣＫ」"
"620007933","イミダプリル塩酸塩錠１０ｍｇ「ＴＹＫ」"
"620007946","エバスチンＯＤ錠５ｍｇ「ＮＰ」"
"620007948","エバスチンＯＤ錠５ｍｇ「科研」"
"620007949","エバスチンＯＤ錠５ｍｇ「ケミファ」"
"620007950","エバスチンＯＤ錠５ｍｇ「サワイ」"
"620007951","エバスチンＯＤ錠５ｍｇ「ＺＥ」"
"620007953","エバスチンＯＤ錠５ｍｇ「タカタ」"
"620007955","エバスチンＯＤ錠５ｍｇ「日医工」"
"620007957","エバスチンＯＤ錠１０ｍｇ「ＮＰ」"
"620007959","エバスチンＯＤ錠１０ｍｇ「科研」"
"620007960","エバスチンＯＤ錠１０ｍｇ「ケミファ」"
"620007961","エバスチンＯＤ錠１０ｍｇ「サワイ」"
"620007962","エバスチンＯＤ錠１０ｍｇ「ＺＥ」"
"620007964","エバスチンＯＤ錠１０ｍｇ「タカタ」"
"620007966","エバスチンＯＤ錠１０ｍｇ「日医工」"
"620007967","エバスチン錠５ｍｇ「ＮＳ」"
"620007969","エバスチン錠５ｍｇ「科研」"
"620007970","エバスチン錠５ｍｇ「ケミファ」"
"620007971","エバスチン錠５ｍｇ「サワイ」"
"620007973","エバスチン錠５ｍｇ「ＣＨ」"
"620007974","エバスチン錠５ｍｇ「タカタ」"
"620007976","エバスチン錠５ｍｇ「トーワ」"
"620007977","エバスチン錠５ｍｇ「日医工」"
"620007979","エバスチン錠５ｍｇ「ＹＤ」"
"620007980","エバスチン錠１０ｍｇ「ＮＳ」"
"620007982","エバスチン錠１０ｍｇ「科研」"
"620007983","エバスチン錠１０ｍｇ「ケミファ」"
"620007984","エバスチン錠１０ｍｇ「サワイ」"
"620007986","エバスチン錠１０ｍｇ「ＣＨ」"
"620007987","エバスチン錠１０ｍｇ「タカタ」"
"620007989","エバスチン錠１０ｍｇ「トーワ」"
"620007990","エバスチン錠１０ｍｇ「日医工」"
"620007992","エバスチン錠１０ｍｇ「ＹＤ」"
"620007996","エビプロスタット配合錠ＤＢ"
"620008005","クアゼパム錠１５ｍｇ「サワイ」"
"620008006","クアゼパム錠２０ｍｇ「アメル」"
"620008007","クアゼパム錠２０ｍｇ「サワイ」"
"620008008","クアゼパム錠２０ｍｇ「日医工」"
"620008011","グラニセトロン内服ゼリー１ｍｇ「ケミファ」"
"620008012","グラニセトロン内服ゼリー２ｍｇ「ケミファ」"
"620008013","クラリスロマイシン錠２００ｍｇ「タナベ」"
"620008017","スプラタストトシル酸塩カプセル５０ｍｇ「サワイ」"
"620008021","タンドスピロンクエン酸塩錠５ｍｇ「アメル」"
