code,name,name_kana,change_date,abolish_date,end_date
820100228,オ　運動麻痺を伴う脳血管疾患患者,オウンドウマヒヲトモナウノウケッカンシ,20200401,99999999,
820100229,カ　認知症患者,カニンチショウカンジャ,20200401,99999999,
820100230,キ　常時低血圧症（収縮期血圧が９０ｍｍＨｇ以下）の者,キジョウジテイケツアツノモノ,20200401,99999999,
820100231,ク　透析アミロイド症で手根管症候群や運動機能障害を呈する者,クトウセキアミロイドショウデシュコン,20200401,99999999,
820100232,ケ　出血性消化器病変を有する者,ケシュッケツセイショウカキビョウヘンヲ,20200401,99999999,
820100233,コ　骨折を伴う二次性副甲状腺機能亢進症の患者,ココッセツヲトモナウニジセイフクコウシ,20200401,99999999,
820100234,サ　重症感染症に合併しているために入院中の患者,サジュウショウカンセンショウニガッヘ,20200401,99999999,
820100235,シ　末期癌に合併しているために入院中の患者,シマッキガンニガッペイシテイルタメ,20200401,99999999,
820100236,ス　入院中の患者であって腹水・胸水が貯留しているもの,スニュウインチュウノカンジャデアッテ,20200401,99999999,
820100237,セ　妊婦（妊娠中期以降）,セニンプ,20200401,99999999,
820100238,ソ　うっ血性心不全（ＮＹＨＡ３度以上）,ソウッケツセイシンフゼン,20200401,99999999,
820100239,タ　１２歳未満の小児,タ12サイミマンノショウニ,20200401,99999999,
820100240,チ　人工呼吸を実施中の患者,チジンコウコキュウヲジッシチュウノカ,20200401,99999999,
820100241,ツ　結核菌を排菌中の患者,ツケッカクキンヲハイキンチュウノカンジ,20200401,99999999,
820100242,重症度　１度,ジュウショウド1ド,20200401,99999999,
820100243,重症度　２度,ジュウショウド2ド,20200401,99999999,
820100244,障害老人の日常生活自立度（寝たきり度）　ランクＢ,ショウガイロウジンノニチジョウセイ,20200401,99999999,
820100245,障害老人の日常生活自立度（寝たきり度）　ランクＣ,ショウガイロウジンノニチジョウセイ,20200401,99999999,
820100246,ア　留意事項通知に規定する一次再建,アリュウイジコウツウチニキテイスルイチ,20200401,99999999,
820100247,イ　留意事項通知に規定する二次再建,イリュウイジコウツウチニキテイスルニシ,20200401,99999999,
820100248,ア　留意事項通知に規定する一次一期的再建,アリュウイジコウツウチニキテイスルイチ,20200401,99999999,
820100249,イ　留意事項通知に規定する一次二期的再建,イリュウイジコウツウチニキテイスルイチ,20200401,99999999,
820100250,ウ　留意事項通知に規定する二次再建,ウリュウイジコウツウチニキテイスルニシ,20200401,99999999,
820100251,ア　一方向から造影して９０％以上の狭窄病変,アイチホウコウカラゾウエイシテ90%イ,20200401,99999999,
820100252,イ　安定労作性狭心症の原因と考えられる狭窄病変,イアンテイロウサセイキョウシンショウノケ,20200401,99999999,
820100253,ウ　検査を実施し機能的虚血の原因と確認されている狭窄病変,ウケンサヲジッシシキノウテキキョケツノ,20200401,99999999,
820100254,開腹による胃瘻造設術,カイフクニヨルイロウゾウセツジュツ,20200401,99999999,
820100255,経皮的内視鏡下胃瘻造設術,ケイヒテキナイシキョウカイロウゾウセツ,20200401,99999999,
820100256,腹腔鏡下胃瘻造設術,フククウキョウカイロウゾウセツジュツ,20200401,99999999,
820100257,ア　最大径が２ｃｍ以上の早期癌,アサイダイケイガ2cmイジョウノソ,20200401,99999999,
820100258,イ　最大径が５ｍｍから１ｃｍまでの神経内分泌腫瘍,イサイダイケイガ5mmカラ1cmマテ,20200401,99999999,
820100259,ウ　最大径が２ｃｍ未満の線維化を伴う早期癌,ウサイダイケイガ2cmミマンノセンイ,20200401,99999999,
820100260,ア　心不全（ＮＹＨＡ３度以上のものに限る。）の患者,アシンフゼンノカンジャ,20200401,99999999,
820100261,イ　狭心症（ＣＣＳ分類３度以上のものに限る。）の患者,イキョウシンショウノカンジャ,20200401,99999999,
820100262,ウ　心筋梗塞（発症後３月以内のものに限る。）の患者,ウシンキンコウソクノカンジャ,20200401,99999999,
820100263,エ　大動脈閉鎖不全等（いずれも中等度以上のものに限る。）の患者,エダイドウミャクヘイサフゼントウノ,20200401,99999999,
820100264,オ　留意事項通知に規定する大動脈弁狭窄又は僧帽弁狭窄の患者,オリュウイジコウツウチニキテイスルダ,20200401,99999999,
820100265,カ　植込型ペースメーカー又は植込型除細動器を使用している患者,カウエコミガタペースメーカーマタハウ,20200401,99999999,
820100266,キ　留意事項通知に規定する先天性心疾患の患者,キリュウイジコウツウチニキテイスルセン,20200401,99999999,
820100267,ク　留意事項通知に規定する肺動脈性肺高血圧症の患者,クリュウイジコウツウチニキテイスルハイ,20200401,99999999,
820100268,ケ　留意事項通知に規定する呼吸不全の患者,ケリュウイジコウツウチニキテイスルコキ,20200401,99999999,
820100269,コ　留意事項通知に規定する換気障害の患者,コリュウイジコウツウチニキテイスルカン,20200401,99999999,
820100270,サ　留意事項通知に規定する気管支喘息の患者,サリュウイジコウツウチニキテイスルキカ,20200401,99999999,
820100271,シ　留意事項通知に規定する糖尿病の患者,シリュウイジコウツウチニキテイスルトウ,20200401,99999999,
820100272,ス　留意事項通知に規定する腎不全の患者,スリュウイジコウツウチニキテイスルジ,20200401,99999999,
820100273,セ　肝不全（Ｃｈｉｌｄ−Ｐｕｇｈ分類Ｂ以上のものに限る。）の患者,セカンフゼンノカンジャ,20200401,99999999,
820100274,ソ　貧血（Ｈｂ６．０ｇ／ｄＬ未満のものに限る。）の患者,ソヒンケツノカンジャ,20200401,99999999,
820100275,タ　血液凝固能低下（ＰＴ−ＩＮＲ２．０以上のものに限る。）の患者,タケツエキギョウコノウテイカノカンジ,20200401,99999999,
820100276,チ　ＤＩＣの患者,チDICノカンジャ,20200401,99999999,
820100277,ツ　血小板減少（血小板５万／ｕＬ未満のものに限る。）の患者,ツケッショウバンゲンショウノカンジ,20200401,99999999,
820100278,テ　敗血症（ＳＩＲＳを伴うものに限る。）の患者,テハイケツショウノカンジャ,20200401,99999999,
820100279,ト　留意事項通知に規定するショック状態の患者,トリュウイジコウツウチニキテイスルショ,20200401,99999999,
820100280,ナ　完全脊髄損傷（第５胸椎より高位のものに限る。）の患者,ナカンゼンセキズイソンショウノカンシ,20200401,99999999,
820100281,ニ　心肺補助を行っている患者,ニシンパイホジョヲオコナッテイルカン,20200401,99999999,
820100282,ヌ　人工呼吸を行っている患者,ヌジンコウコキュウヲオコナッテイルカン,20200401,99999999,
820100283,ネ　透析を行っている患者,ネトウセキヲオコナッテイルカンジャ,20200401,99999999,
820100284,ノ　大動脈内バルーンパンピングを行っている患者,ノダイドウミャクナイバルーンパン,20200401,99999999,
820100285,ハ　ＢＭＩ３５以上の患者,ハBMI35イジョウノカンジャ,20200401,99999999,
820100286,悪性リンパ腫が疑われる患者,アクセイリンパシュガウタガワレルカ,20200401,99999999,
820100287,悪性中皮腫が疑われる患者,アクセイチュウヒシュガウタガワレルカ,20200401,99999999,
820100288,肺悪性腫瘍（腺癌、扁平上皮癌）が疑われる患者,ハイアクセイシュヨウガウタガワレルカ,20200401,99999999,
820100289,消化管間質腫瘍（ＧＩＳＴ）が疑われる患者,ショウカカンカンシツシュヨウガウタガ,20200401,99999999,
820100290,慢性腎炎が疑われる患者,マンセイジンエンガウタガワレルカン,20200401,99999999,
820100291,内分泌腫瘍が疑われる患者,ナイブンピシュヨウガウタガワレル,20200401,99999999,
820100292,軟部腫瘍が疑われる患者,ナンブシュヨウガウタガワレルカンシ,20200401,99999999,
820100293,皮膚の血管炎が疑われる患者,ヒフノケッカンエンガウタガワレルカン,20200401,99999999,
820100294,水疱症（天疱瘡、類天疱瘡等）が疑われる患者,スイホウショウガウタガワレルカンジ,20200401,99999999,
820100295,悪性黒色腫が疑われる患者,アクセイコクショクシュガウタガワレル,20200401,99999999,
820100296,筋ジストロフィーが疑われる患者,キンジストロフィーガウタガワレルカ,20200401,99999999,
820100297,筋炎が疑われる患者,キンエンガウタガワレルカンジャ,20200401,99999999,
820100298,介護療養型老健施設入居者,カイゴリョウヨウガタロウケンシセツニ,20200401,99999999,
820100299,多系統萎縮症,タケイトウイシュクショウ,20200401,99999999,
820100300,健康診断の結果に基づき治療開始,ケンコウシンダンノケッカニモトヅキチ,20200401,99999999,
820100301,イ　総義歯を新たに装着した場合又は総義歯を装着している場合,イソウギシヲアラタニソウチャクシタバ,20200401,99999999,
820100302,ロ　局部義歯以外は臼歯部で垂直的咬合関係を有しない場合,ロキョクブギシイガイハキュウシブ,20200401,99999999,
820100303,１回目（退院時共同指導料１）,1カイメ,20200401,99999999,
820100304,訪問歯科衛生指導を行う患者数が当該建築物の戸数の１０％以下,ホウモンシカエイセイシドウヲオコナウカ,20200401,99999999,
820100305,当該建築物戸数が２０戸未満で訪問歯科衛生指導を行う患者が２人以下,トウガイケンチクブツコスウガ20コ,20200401,99999999,2020-06-30
820100305,当該建築物戸数が２０戸未満で訪問歯科衛生指導料を算定する者が２人以下,トウガイケンチクブツコスウガ20コ,20200701,99999999,
820100306,居宅療養管理指導費,キョタクリョウヨウカンリシドウヒ,20200401,99999999,
820100307,介護予防居宅療養管理指導費,カイゴヨボウキョタクリョウヨウカンリ,20200401,99999999,
820100308,ＭＭＧ,MMG,20200401,99999999,
820100309,ＣｈＢ,ChB,20200401,99999999,
820100310,ＧｏＡ,GoA,20200401,99999999,
820100311,Ｐｔｇ,Ptg,20200401,99999999,
820100312,イ（１）　総義歯を新たに装着した場合又は総義歯を装着している場合,イ1ソウギシヲアラタニソウチャクシタハ,20200401,99999999,
820100313,イ（２）　局部義歯以外は臼歯部で垂直的咬合関係を有しない場合,イ2キョクブギシイガイハキュウシフ,20200401,99999999,
820100314,ロ　舌接触補助床を装着する場合,ロゼツセッショクホジョショウヲソウチ,20200401,99999999,
820100315,ハ　広範囲顎骨支持型装置埋入手術の（５）に準じる場合,ハコウハンイガクコツシジガタソウチ,20200401,99999999,
820100316,ニ　左右第二大臼歯を含む臼歯が４歯以上欠損している場合,ニサユウダイニダイキュウシヲフクムキ,20200401,99999999,
820100317,ホ　口蓋補綴、顎補綴を装着する場合,ホコウガイホテツガクホテツヲソウチャ,20200401,99999999,
820100318,口腔機能の低下が疑われる場合,コウクウキノウノテイカガウタガワレル,20200401,99999999,
820100319,舌接触補助床を装着する場合又は予定している場合,ゼツセッショクホジョショウヲソウチャ,20200401,99999999,
820100320,広範囲顎骨支持型装置埋入手術の対象となる場合,コウハンイガクコツシジガタソウチマ,20200401,99999999,
820100321,口蓋補綴、顎補綴を装着する場合,コウガイホテツガクホテツヲソウチャク,20200401,99999999,
820100322,画像診断後、引き続き入院,ガゾウシンダンゴヒキツヅキニュ,20200401,99999999,
820100323,イ　歯周炎に対する歯の削合,イシシュウエンニタイスルハノサクゴウ,20200401,99999999,
820100324,ロ　歯ぎしりに対する歯の削合,ロハギシリニタイスルハノサクゴウ,20200401,99999999,
820100325,ハ　過重圧を受ける歯の切縁、咬頭の過高部等の削合,ハカジュウアツヲウケルハノセツエンコウ,20200401,99999999,
820100326,ニ　レスト製作のための削合,ニレストセイサクノタメノサクゴウ,20200401,99999999,
820100327,ホ　咬合性外傷等を起こしている場合の歯冠形態修正,ホコウゴウセイガイショウトウヲオコシ,20200401,99999999,
820100328,残根削合,ザンコンサクゴウ,20200401,99999999,
820100329,暫間根管充填,ザンカンコンカンジュウテン,20200401,99999999,
820100330,暫間根管充填後の根管充填,ザンカンコンカンジュウテンゴノコン,20200401,99999999,
820100331,イ　歯周外科手術を実施した場合,イシシュウゲカシュジュツヲジッシシ,20200401,99999999,
820100332,ロ　全身的な疾患の状態により歯周病の病状に大きく影響を与える場合,ロゼンシンテキナシッカンノジョウタイ,20200401,99999999,
820100333,ハ　全身的な疾患の状態により歯周外科手術が実施できない場合,ハゼンシンテキナシッカンノジョウタイ,20200401,99999999,
820100334,ニ　侵襲性歯周炎の場合,ニシンシュウセイシシュウエンノバアイ,20200401,99999999,
820100335,歯周外科手術の予定あり,シシュウゲカシュジュツノヨテイアリ,20200401,99999999,
820100336,歯周外科手術の予定なし,シシュウゲカシュジュツノヨテイナシ,20200401,99999999,
820100337,歯周外科手術未定,シシュウゲカシュジュツミテイ,20200401,99999999,
820100338,術後１回目,ジュツゴ1カイメ,20200401,99999999,
820100339,イ　顎関節治療用装置,イガクカンセツチリョウヨウソウチ,20200401,99999999,
820100340,ロ　歯ぎしりに対する口腔内装置,ロハギシリニタイスルコウクウナイソウチ,20200401,99999999,
820100341,ハ　顎間固定用に歯科用ベースプレートを用いた床,ハガッカンコテイヨウニシカヨウベース,20200401,99999999,
820100342,ニ　出血創の保護と圧迫止血を目的としてレジン等で製作した床,ニシュッケツソウノホゴトアッパクシケ,20200401,99999999,
820100343,ホ　手術に当たり製作したサージカルガイドプレート,ホシュジュツニアタリセイサクシタサーシ,20200401,99999999,
820100344,ヘ　手術創（開放創）の保護等を目的として製作するオブチュレーター,ヘシュジュツソウノホゴトウヲモクテキ,20200401,99999999,
820100345,ト　気管内挿管時の歯の保護等を目的として製作した口腔内装置,トキカンナイソウカンジノハノホゴトウ,20200401,99999999,
820100346,チ　口腔粘膜等の保護を目的として製作する口腔内装置,チコウクウネンマクトウノホゴヲモクテキ,20200401,99999999,
820100347,リ　放射線治療に用いる口腔内装置,リホウシャセンチリョウニモチイルコウクウ,20200401,99999999,
820100348,妊婦,ニンプ,20200401,99999999,
820100349,完全抜歯が困難となりやむを得ず抜歯を中止,カンゼンバッシガコンナントナリヤム,20200401,99999999,
820100350,患者の急変によりやむを得ず抜歯を中止,カンジャノキュウヘンニヨリヤムヲエズ,20200401,99999999,
820100351,顎炎又は顎骨骨髄炎等の手術としての骨の開さく等,ガクエンマタハガクコツコツズイエン,20200401,99999999,
820100353,永久歯代行,エイキュウシダイコウ,20200401,99999999,
820100354,同一歯の複数窩洞に対する歯冠修復,ドウイツシノフクスウカドウニタイスル,20200401,99999999,
820100355,事前承認,ジゼンショウニン,20200401,99999999,
820100356,残根上義歯,ザンコンジョウギシ,20200401,99999999,
820100357,人工歯前月（以前）請求済,ジンコウシゼンゲツセイキュウズミ,20200401,99999999,
820100358,欠損歯数と補綴歯数の不一致,ケッソンシスウトホテツシスウノフイッチ,20200401,99999999,
820100359,ニ　認知症を有する患者等であって、有床義歯が使用できない場合,ニニンチショウヲユウスルカンジャトウテ,20200401,99999999,
820100360,ニ　その他特別な場合,ニソノタトクベツナバアイ,20200401,99999999,
820100361,簡単,カンタン,20200401,99999999,
820100362,困難,コンナン,20200401,99999999,
820100363,著しく困難,イチジルシクコンナン,20200401,99999999,
820100364,複雑,フクザツ,20200401,99999999,
820100365,アンカースクリュー脱落後の再埋入の場合,アンカースクリューダツラクゴノサイマ,20200401,99999999,
820100366,治療途中で新たにアンカースクリューを追加で植立する場合,チリョウトチュウデアラタニアンカースク,20200401,99999999,
820100367,調剤技術上の必要性,チョウザイギジュツジョウノヒツヨ,20200401,99999999,2020-06-30
820100367,調剤料（内服薬）：配合不適等調剤技術上の必要性から個別に調剤した場合,チョウザイリョウ,20200701,99999999,
820100368,内服用固形剤と内服用液剤,ナイフクヨウコケイザイトナイフクヨウエ,20200401,99999999,2020-06-30
820100368,調剤料（内服薬）：内服用固形剤（錠剤、カプセル剤、散剤等）と内服用液剤の場合,チョウザイリョウ,20200701,99999999,
820100369,服用方法が異なる,フクヨウホウホウガコトナル,20200401,99999999,2020-06-30
820100369,調剤料（内服薬）：内服錠、チュアブル錠及び舌下錠等のように服用方法が異なる場合,チョウザイリョウ,20200701,99999999,
820100371,訪問薬剤管理指導を行う患者数が当該建築物の戸数の１０％以下,ホウモンヤクザイカンリシドウヲオコナ,20200401,99999999,
820100372,当該建築物戸数が２０戸未満で訪問薬剤管理指導を行う患者が２人以下,トウガイケンチクブツコスウガ20コ,20200401,99999999,
820100373,後発医薬品を調剤しなかった理由：患者の意向,コウハツイヤクヒンヲチョウザイシナカッ,20200401,99999999,
820100374,後発医薬品を調剤しなかった理由：保険薬局の備蓄,コウハツイヤクヒンヲチョウザイシナカッ,20200401,99999999,
820100375,後発医薬品を調剤しなかった理由：後発医薬品なし,コウハツイヤクヒンヲチョウザイシナカッ,20200401,99999999,
820100376,後発医薬品を調剤しなかった理由：その他,コウハツイヤクヒンヲチョウザイシナカッ,20200401,99999999,
820100377,処方箋記載により確認,ショホウセンキサイニヨリカクニン,20200401,99999999,
820100378,疑義照会により確認,ギギショウカイニヨリカクニン,20200401,99999999,
820100379,脳卒中等の術後早期に口腔機能管理の依頼,ノウソッチュウトウノジュツゴソウキニ,20200401,99999999,
820100380,（５）イ　容体が急変し、やむを得ず治療中断,5イヨウダイガキュウヘンシヤムヲエス,20200401,99999999,
820100381,（５）ロ　著しく歯科診療が困難な者又は要介護３以上に準じる場合,5ロイチジルシクシカシンリョウガコン,20200401,99999999,
820100382,（７）容体が急変し、やむを得ず治療中断,7ヨウダイガキュウヘンシヤムヲエズ,20200401,99999999,
820100383,傷病名と歯数不一致,ショウビョウメイトシスウフイッチ,20200401,99999999,
820100384,イ　腫瘍等による顎骨切除等に対する口蓋補綴装置又は顎補綴装置,イシュヨウトウニヨルガクコツセツジョ,20200401,99999999,
820100385,ロ　オクルーザルランプを付与した口腔内装置,ロオクルーザルランプヲフヨシタコウク,20200401,99999999,
820100386,ハ　発音補整装置,ハハツオンホセイソウチ,20200401,99999999,
820100387,ニ　発音補助装置,ニハツオンホジョソウチ,20200401,99999999,
820100388,ホ　ホッツ床,ホホッツショウ,20200401,99999999,
820100390,妊娠中,ニンシンチュウ,20200401,99999999,
820100391,オ　留意事項通知に規定する患者で抗生物質等を数日間以上投与,オリュウイジコウツウチニキテイスルカン,20200401,99999999,
820100392,非該当患者（療養病棟入院基本料）,ヒガイトウカンジャ,20200401,99999999,
820100393,ア　吐血、喀血又は重篤な脱水で全身状態不良（救急医療管理加算１）,アトケツカッケツマタハジュウトクナダ,20200401,99999999,
820100395,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１,イイシキショウガイマタハコンスイ,20200401,99999999,
820100396,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２,イイシキショウガイマタハコンスイ,20200401,99999999,
820100397,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３,イイシキショウガイマタハコンスイ,20200401,99999999,
820100398,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１０,イイシキショウガイマタハコンスイ,20200401,99999999,
820100399,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２０,イイシキショウガイマタハコンスイ,20200401,99999999,
820100400,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３０,イイシキショウガイマタハコンスイ,20200401,99999999,
820100401,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ１００,イイシキショウガイマタハコンスイ,20200401,99999999,
820100402,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ２００,イイシキショウガイマタハコンスイ,20200401,99999999,
820100403,イ　意識障害又は昏睡（救急医療管理加算１）：ＪＣＳ３００,イイシキショウガイマタハコンスイ,20200401,99999999,
820100404,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ１,ウシンフゼン,20200401,99999999,
820100405,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ２,ウシンフゼン,20200401,99999999,
820100406,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ３,ウシンフゼン,20200401,99999999,
820100407,ウ　心不全（救急医療管理加算１）：ＮＹＨＡ４,ウシンフゼン,20200401,99999999,
820100408,ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比３００以上４００未満,ウコキュウフゼン,20200401,99999999,
820100409,ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比２００以上３００未満,ウコキュウフゼン,20200401,99999999,
820100410,ウ　呼吸不全（救急医療管理加算１）：Ｐ／Ｆ比２００未満,ウコキュウフゼン,20200401,99999999,
820100411,エ　急性薬物中毒（救急医療管理加算１）,エキュウセイヤクブツチュウドク,20200401,99999999,
820100412,オ　ショック（救急医療管理加算１）：平均血圧７０ｍｍＨｇ以上,オショック,20200401,99999999,
820100413,オ　ショック（救急医療管理加算１）：平均血圧７０ｍｍＨｇ未満,オショック,20200401,99999999,
820100414,オ　ショック（救急医療管理加算１）：昇圧剤利用なし,オショック,20200401,99999999,
820100415,オ　ショック（救急医療管理加算１）：昇圧剤利用あり,オショック,20200401,99999999,
820100416,キ　広範囲熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　９以上,キコウハンイネッショウ,20200701,99999999,
820100417,キ　広範囲熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　４以上９未満,キコウハンイネッショウ,20200701,99999999,
820100418,キ　広範囲熱傷（救急医療管理加算１）：Ｂｕｒｎ　Ｉｎｄｅｘ　４未満,キコウハンイネッショウ,20200701,99999999,
820100419,キ　広範囲熱傷（救急医療管理加算１）：気道熱傷なし,キコウハンイネッショウ,20200401,99999999,
820100420,キ　広範囲熱傷（救急医療管理加算１）：気道熱傷あり,キコウハンイネッショウ,20200401,99999999,
820100421,ク　外傷、破傷風等（救急医療管理加算１）,クガイショウハショウフウトウ,20200401,99999999,
820100422,ア　吐血、喀血又は重篤な脱水で全身状態不良（救急医療管理加算２）,アトケツカッケツマタハジュウトクナダ,20200401,99999999,
820100423,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１,イイシキショウガイマタハコンスイ,20200401,99999999,
820100424,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２,イイシキショウガイマタハコンスイ,20200401,99999999,
820100425,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３,イイシキショウガイマタハコンスイ,20200401,99999999,
820100426,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１０,イイシキショウガイマタハコンスイ,20200401,99999999,
820100427,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２０,イイシキショウガイマタハコンスイ,20200401,99999999,
820100428,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３０,イイシキショウガイマタハコンスイ,20200401,99999999,
820100429,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ１００,イイシキショウガイマタハコンスイ,20200401,99999999,
820100430,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ２００,イイシキショウガイマタハコンスイ,20200401,99999999,
820100431,イ　意識障害又は昏睡（救急医療管理加算２）：ＪＣＳ３００,イイシキショウガイマタハコンスイ,20200401,99999999,
820100432,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ１,ウシンフゼン,20200401,99999999,
820100433,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ２,ウシンフゼン,20200401,99999999,
820100434,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ３,ウシンフゼン,20200401,99999999,
820100435,ウ　心不全（救急医療管理加算２）：ＮＹＨＡ４,ウシンフゼン,20200401,99999999,
820100436,ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比４００以上,ウコキュウフゼン,20200401,99999999,
820100437,ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比３００以上４００未満,ウコキュウフゼン,20200401,99999999,
820100438,ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比２００以上３００未満,ウコキュウフゼン,20200401,99999999,
820100439,ウ　呼吸不全（救急医療管理加算２）：Ｐ／Ｆ比２００未満,ウコキュウフゼン,20200401,99999999,
820100440,エ　急性薬物中毒（救急医療管理加算２）,エキュウセイヤクブツチュウドク,20200401,99999999,
820100441,オ　ショック（救急医療管理加算２）：平均血圧７０ｍｍＨｇ以上,オショック,20200401,99999999,
820100442,オ　ショック（救急医療管理加算２）：平均血圧７０ｍｍＨｇ未満,オショック,20200401,99999999,
820100443,オ　ショック（救急医療管理加算２）：昇圧剤利用なし,オショック,20200401,99999999,
820100444,オ　ショック（救急医療管理加算２）：昇圧剤利用あり,オショック,20200401,99999999,
820100445,キ　広範囲熱傷（救急医療管理加算２）：Ｂｕｒｎ　Ｉｎｄｅｘ　９以上,キコウハンイネッショウ,20200701,99999999,
820100446,キ　広範囲熱傷（救急医療管理加算２）：Ｂｕｒｎ　Ｉｎｄｅｘ　４以上９未満,キコウハンイネッショウ,20200701,99999999,
820100447,キ　広範囲熱傷（救急医療管理加算２）：Ｂｕｒｎ　Ｉｎｄｅｘ　４未満,キコウハンイネッショウ,20200701,99999999,
820100448,キ　広範囲熱傷（救急医療管理加算２）：気道熱傷なし,キコウハンイネッショウ,20200401,99999999,
820100449,キ　広範囲熱傷（救急医療管理加算２）：気道熱傷あり,キコウハンイネッショウ,20200401,99999999,
820100450,ク　外傷、破傷風等（救急医療管理加算２）,クガイショウハショウフウトウ,20200401,99999999,
820100451,ケ　緊急手術、緊急カテーテル治療・検査又はｔ−ＰＡ療法を必要とする状態　（救急医療管理加算２）,ケキンキュウシュジュツキンキュウカテー,20200701,99999999,
820100452,規定により移送された患者（応急入院患者等）（精神科応急入院施設管理加算）,キテイニヨリイソウサレタカンジャ,20200701,99999999,
820100453,呼吸器系疾患の患者（精神科身体合併症管理加算）,コキュウキケイシッカンノカンジャ,20200401,99999999,
820100454,心疾患の患者（精神科身体合併症管理加算）,シンシッカンノカンジャ,20200401,99999999,
820100455,手術又は直達・介達牽引を要する骨折の患者（精神科身体合併症管理加算）,シュジュツマタハチョクタツカイタツケン,20200701,99999999,
820100456,脊髄損傷の患者（精神科身体合併症管理加算）,セキズイソンショウノカンジャ,20200401,99999999,
820100457,重篤な内分泌・代謝性疾患の患者（精神科身体合併症管理加算）,ジュウトクナナイブンピツタイシャセ,20200401,99999999,
820100458,重篤な栄養障害の患者（精神科身体合併症管理加算）,ジュウトクナエイヨウショウガイノカン,20200401,99999999,
820100459,意識障害の患者（精神科身体合併症管理加算）,イシキショウガイノカンジャ,20200401,99999999,
820100460,全身感染症の患者（精神科身体合併症管理加算）,ゼンシンカンセンショウノカンジャ,20200401,99999999,
820100461,中枢神経系の感染症の患者（精神科身体合併症管理加算）,チュウスウシンケイケイノカンセンショウノ,20200401,99999999,
820100462,急性腹症の患者（精神科身体合併症管理加算）,キュウセイフクショウノカンジャ,20200401,99999999,
820100463,劇症肝炎又は重症急性膵炎の患者（精神科身体合併症管理加算）,ゲキショウカンエンマタハジュウショウ,20200401,99999999,
820100464,悪性症候群又は横紋筋融解症の患者（精神科身体合併症管理加算）,アクセイショウコウグンマタハオウモンキ,20200401,99999999,
820100465,広範囲（半肢以上）熱傷の患者（精神科身体合併症管理加算）,コウハンイネッショウノカンジャ,20200401,99999999,
820100466,手術、化学療法若しくは放射線療法を要する状態又は末期の悪性腫瘍の患者（精神科身体合併症管理加算）,シュジュツカガクリョウホウモシクハホ,20200701,99999999,
820100467,透析導入時の患者（精神科身体合併症管理加算）,トウセキドウニュウジノカンジャ,20200401,99999999,
820100468,重篤な血液疾患の患者（精神科身体合併症管理加算）,ジュウトクナケツエキシッカンノカンジ,20200401,99999999,
820100469,急性かつ重篤な腎疾患の患者（精神科身体合併症管理加算）,キュウセイカツジュウトクナジンシッカ,20200401,99999999,
820100470,手術室での手術を必要とする状態の患者（精神科身体合併症管理加算）,シュジュツシツデノシュジュツヲヒツ,20200401,99999999,
820100471,膠原病の患者（精神科身体合併症管理加算）,コウゲンビョウノカンジャ,20200401,99999999,
820100472,妊産婦である患者（精神科身体合併症管理加算）,ニンサンプデアルカンジャ,20200401,99999999,
820100473,指定難病の患者（精神科身体合併症管理加算）,シテイナンビョウノカンジャ,20200401,99999999,
820100474,該当するもの（新生児特定集中治療室管理料）：ア　高度の先天奇形,ガイトウスルモノ,20200401,99999999,
820100475,該当するもの（新生児特定集中治療室管理料）：イ　低体温,ガイトウスルモノ,20200401,99999999,
820100476,該当するもの（新生児特定集中治療室管理料）：ウ　重症黄疸,ガイトウスルモノ,20200401,99999999,
820100477,該当するもの（新生児特定集中治療室管理料）：エ　未熟児,ガイトウスルモノ,20200401,99999999,
